id,title,status,created,updated,tags,date_start,date_end,date_precision,calendar,evidence_category,confidence,summary,source_id,chapter,page,kindle_location,screenshot_file,people,events,places,organizations,themes,related_fact_cards,notes
TIME_MEXEMP_0252,1866年9月18日頃、CarlotaはRomeへ向けて出発した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-09-18,,inferred_day,Gregorian,historical_fact,probable,CarlotaはMiramarの祝宴から二日後、Romeへ向けて出発した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 7 THE END OF THE AFFAIR,Kindle PC 222/400ページ,No.3140/7062,スクリーンショット 2026-05-31 13.10.04.png,Carlota,Carlota's mission to Rome,Miramar;Rome,Mexican Empire;Catholic Church,Rome外交;concordat,FACT_MEXEMP_1675,Creative use: 最後の外交任務への出発として使える。 Verification needed: yes.
TIME_MEXEMP_0253,1866年9月27日、Pope Pius IXはVaticanでCarlotaを謁見した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-09-27,,day,Gregorian,primary_testimony,probable,午前11時、Pope Pius IXはVaticanでCarlotaを謁見した。Carlotaはconcordat案を渡したが、会談では主に毒殺への恐怖を訴えたと叙述される。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 7 THE END OF THE AFFAIR,Kindle PC 222/400ページ,No.3140/7062,スクリーンショット 2026-05-31 13.10.04.png,Carlota;Pope Pius IX;Maximilian;Napoleon III,concordat negotiation,Vatican;Rome,Vatican;Catholic Church;Mexican Empire;French Empire,毒殺疑念;Papacy外交,FACT_MEXEMP_1686;FACT_MEXEMP_1687;FACT_MEXEMP_1688;FACT_MEXEMP_1689;FACT_MEXEMP_1690;FACT_MEXEMP_1691;FACT_MEXEMP_1692,Creative use: 外交交渉が心理崩壊の場面に変わる転換点。 Verification needed: yes.
TIME_MEXEMP_0254,1866年9月29日頃、Pope Pius IXはCarlotaを訪問した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-09-29,,inferred_day,Gregorian,primary_testimony,probable,9月27日の謁見から二日後、Pope Pius IXはCarlotaを訪問し、長時間二人きりで話した。その後、Carlotaは食事に毒がないか強く警戒した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 7 THE END OF THE AFFAIR,Kindle PC 222/400ページ,No.3140/7062,スクリーンショット 2026-05-31 13.10.04.png,Carlota;Pope Pius IX,Carlota's mission to Rome,Rome;Grand Hotel,Vatican;Catholic Church,食物恐怖;毒殺疑念,FACT_MEXEMP_1693;FACT_MEXEMP_1694,Creative use: Popeの訪問後も不安が収まらない場面に使える。 Verification needed: yes.
TIME_MEXEMP_0255,1866年9月30日頃、CarlotaはTrevi Fountainを経てVaticanへ庇護を求めた,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-09-30,,inferred_day,Gregorian,primary_testimony,probable,Pope訪問の翌朝、CarlotaはTrevi Fountainで水を汲んだ後、Vaticanへ予告なく赴き、Pius IXに命の危険を訴えて庇護を求めた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 7 THE END OF THE AFFAIR,Kindle PC 222/400ページ,No.3140/7062,スクリーンショット 2026-05-31 13.10.04.png,Carlota;Pope Pius IX;Manuela Gutiérrez Estrada del Barrio,Carlota's mission to Rome,Rome;Trevi Fountain;Vatican,Vatican;Catholic Church,庇護要求;被害妄想;水,FACT_MEXEMP_1695;FACT_MEXEMP_1696;FACT_MEXEMP_1697;FACT_MEXEMP_1698;FACT_MEXEMP_1699;FACT_MEXEMP_1700;FACT_MEXEMP_1701;FACT_MEXEMP_1702;FACT_MEXEMP_1703;FACT_MEXEMP_1704;FACT_MEXEMP_1705;FACT_MEXEMP_1706,Creative use: 皇后がVaticanで救済を求める劇的場面として使える。 Verification needed: yes.
TIME_MEXEMP_0256,1866年9月30日頃、Pius IXはCarlotaのVatican宿泊を例外的に認めた,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-09-30,,inferred_day,Gregorian,primary_testimony,probable,CarlotaはVaticanを去ることを拒み、Pius IXは例外的に図書室に二つの寝台を用意させた。Manuela Gutiérrez Estrada del BarrioがCarlotaを見守った。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 7 THE END OF THE AFFAIR,Kindle PC 224/400ページ,No.3179/7062,スクリーンショット 2026-05-31 13.10.07.png,Carlota;Pope Pius IX;Manuela Gutiérrez Estrada del Barrio,Carlota's Vatican asylum episode,Vatican;Rome,Vatican,papal protection;crisis management,FACT_MEXEMP_1708;FACT_MEXEMP_1709;FACT_MEXEMP_1710;FACT_MEXEMP_1711,Creative use: Vaticanの制度的秩序がCarlotaの危機によって破られる場面。 Verification needed: yes.
TIME_MEXEMP_0257,1866年10月1日頃、Carlotaは修道院で火傷して失神した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-10-01,,inferred_day,Gregorian,primary_testimony,probable,Vatican滞在の翌日、Carlotaは遺言を作りMaximilianへ別れの言葉を書いた後、近くの修道院で食器への毒殺恐怖を示し、煮えた料理の鍋で手に火傷を負って失神した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 7 THE END OF THE AFFAIR,Kindle PC 224/400ページ,No.3179/7062,スクリーンショット 2026-05-31 13.10.07.png,Carlota;Maximilian;nuns,Carlota's breakdown,Vatican;nearby convent;Rome;Grand Hotel,Catholic Church;Mexican Empire,death fear;poison fear;bodily collapse,FACT_MEXEMP_1712;FACT_MEXEMP_1713;FACT_MEXEMP_1714;FACT_MEXEMP_1715;FACT_MEXEMP_1716;FACT_MEXEMP_1717,Creative use: Carlotaの心理的危機が身体的負傷に変わる場面。 Verification needed: yes.
TIME_MEXEMP_0258,1866年10月8日、PhilippeがRomeへ到着しCarlotaをMiramarへ移した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-10-08,,exact_day,Gregorian,historical_fact,probable,"Carlotaの弟Philippe, Count of FlandersがBelgiumから到着し、CarlotaをRomeからMiramarへ連れて行って静養させた。",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 7 THE END OF THE AFFAIR,Kindle PC 224/400ページ,No.3179/7062,スクリーンショット 2026-05-31 13.10.07.png,"Carlota;Philippe, Count of Flanders",Carlota's breakdown,Belgium;Rome;Miramar,Belgian royal family;Habsburg family,family intervention;convalescence;imperial collapse,FACT_MEXEMP_1725;FACT_MEXEMP_1726,Creative use: Carlotaの政治的使命が終わり、家族による保護へ移る転換点。 Verification needed: yes.
TIME_MEXEMP_0259,1865年末頃、JuárezはEscobedoを国境地帯へ送りArmy of the Northを指揮させた,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1865-late,,approximate_period,Gregorian,historical_fact,probable,Benito JuárezはMariano Escobedoを国境地帯へ送り、Army of the Northを指揮させた。Escobedoの任務は、共和派を憲法政府の下にまとめ、帝国に対抗させることだった。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 227/400ページ,No.3205/7062,スクリーンショット 2026-05-31 13.10.11.png,Benito Juárez;Mariano Escobedo,Matamoros campaign,northern Mexico,Army of the North;Republic of Mexico;Juaristas,republican command;constitutional government,FACT_MEXEMP_1744;FACT_MEXEMP_1745,Creative use: Juárez側が北部戦線を再編する政治・軍事転換点として使える。 Verification needed: yes. Caution: 正確な任命日と命令文は要確認。共和派の軍事行動を単なる反乱として扱わない。
TIME_MEXEMP_0260,1866年1月、Brownsvilleで募集された部隊がBagdadを攻撃した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-01,,month,Gregorian,historical_fact,probable,Brownsvilleで募集された雑多な部隊が、Matamoros下流の補給港Bagdadを攻撃した。BagdadはMejíaにとって海路補給の重要地点だった。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 227/400ページ,No.3205/7062,スクリーンショット 2026-05-31 13.10.11.png,Tomás Mejía;Mariano Escobedo,Bagdad raid,Brownsville;Bagdad;Matamoros;Rio Grande,Juaristas;Mexican imperialistas;French army,border warfare;logistics;republican resistance,FACT_MEXEMP_1736;FACT_MEXEMP_1737;FACT_MEXEMP_1738;FACT_MEXEMP_1739;FACT_MEXEMP_1740;FACT_MEXEMP_1741,Creative use: 小規模越境襲撃が帝国支配の脆弱性を露呈する事件として使える。 Verification needed: yes. Caution: 正確な日付、襲撃側の構成、Bagdad奪回時期は要確認。略奪を含む叙述と共和派の反占領抵抗を分けて扱う。
TIME_MEXEMP_0261,1866年6月7日、大規模輸送隊がMonterrey方面へ向けて出発した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-06-07,,exact_day,Gregorian,historical_fact,probable,"Ernst Pitnerらが護衛する大規模輸送隊が、Monterrey方面へ向けて出発した。輸送隊は約200台の荷車、2,000頭以上のラバ、約1,100万フラン相当の商品を含んでいた。",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 227/400ページ,No.3205/7062,スクリーンショット 2026-05-31 13.10.11.png,Ernst Pitner,convoy march toward Monterrey,Monterrey;Nuevo León;northeast Mexico,Austrian Legion;Mexican imperialistas,logistics;convoy;military march,FACT_MEXEMP_1750;FACT_MEXEMP_1752;FACT_MEXEMP_1753,Creative use: 巨大輸送隊が酷暑の荒野へ動き出す場面として使える。 Verification needed: yes. Caution: 出発地、正式名称、商品内容、所有者、実際の到達状況は要確認。
TIME_MEXEMP_0262,1866年6月7日から8日にかけて輸送隊でAustriansが日射病により死亡した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-06-07,1866-06-08,date_range,Gregorian,historical_fact,probable,輸送隊出発初日にAustrians 5人が日射病で死亡し、翌日さらに3人が死亡した。兵士たちは水不足と暑熱に苦しみ、サボテンの実を食べて下痢に悩まされた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 227/400ページ,No.3205/7062,スクリーンショット 2026-05-31 13.10.11.png,Ernst Pitner,convoy march toward Monterrey,northeast Mexico,Austrian Legion,heat casualties;logistics;environmental hardship,FACT_MEXEMP_1754;FACT_MEXEMP_1755,Creative use: 外国人兵士が環境に消耗される場面として使える。 Verification needed: yes. Caution: 死者数と行軍状況はPitner証言系の叙述として扱い、別記録で確認する。
TIME_MEXEMP_0263,1866年6月13日、輸送隊がJuaristasによる散発的銃撃を受け始めた,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-06-13,,inferred_day,Gregorian,historical_fact,probable,輸送隊がJuaristasによる散発的銃撃を受け始めた。輸送隊は水不足のなか、近くの川へ向かって進み続けた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 229/400ページ,No.3240/7062,スクリーンショット 2026-05-31 13.10.20.png,Ernst Pitner;Mariano Escobedo,Escobedo convoy ambush,northern Mexico,Juaristas;Austrian Legion;Mexican imperialistas,convoy logistics;border warfare,FACT_MEXEMP_1756;FACT_MEXEMP_1757,Creative use: 輸送隊が敵を見ないまま消耗していく開戦場面に使える。 Verification needed: yes. Caution: 日付は6月7日出発とOn the thirteenthからの推定。
TIME_MEXEMP_0264,1866年6月15日、輸送隊前衛がより激しい銃撃を受けて野営した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-06-15,,inferred_day,Gregorian,primary_testimony,probable,輸送隊前衛がより激しい銃撃を受け、前進できずに野営した。Pitnerは飢えと渇きのなかで不安な夜を記録した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 229/400ページ,No.3240/7062,スクリーンショット 2026-05-31 13.10.20.png,Ernst Pitner,Escobedo convoy ambush,northern Mexico,Austrian Legion;Juaristas;Mexican imperialistas,exhaustion;thirst;battlefield testimony,FACT_MEXEMP_1759,Creative use: 戦闘前夜の心理的圧迫として使える。 Verification needed: yes. Caution: 日付はTwo days laterからの推定。
TIME_MEXEMP_0265,1866年6月16日、輸送隊はEscobedoの待ち伏せを受けて壊滅した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-06-16,,inferred_day,Gregorian,historical_fact,probable,輸送隊は水を求めて再出発したが、Escobedoの待ち伏せを受けた。Austrian Legionは大損害を受け、輸送隊と生存者はEscobedo側に捕獲された。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 229/400ページ,No.3240/7062,スクリーンショット 2026-05-31 13.10.20.png,Mariano Escobedo;Ernst Pitner,Escobedo convoy ambush,northern Mexico,Juaristas;Austrian Legion;Mexican imperialistas,ambush;foreign volunteers;republican victory,FACT_MEXEMP_1760;FACT_MEXEMP_1761;FACT_MEXEMP_1762;FACT_MEXEMP_1763;FACT_MEXEMP_1765;FACT_MEXEMP_1766;FACT_MEXEMP_1767,Creative use: 帝政北部戦線の転換点として使える。 Verification needed: yes. Caution: 戦闘名・正確な地名は画像内に出ていない。
TIME_MEXEMP_0266,1866年6月22日、Mejía軍のMatamoros撤退条件が合意された,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-06-22,,exact_day,Gregorian,historical_fact,probable,MejíaがMatamorosを放棄し、部隊が武器を持って撤退する条件が合意された。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 229/400ページ,No.3240/7062,スクリーンショット 2026-05-31 13.10.20.png,Tomás Mejía;Antonio Carvajal,fall of Matamoros,Matamoros;Brownsville,Mexican imperialistas;Juaristas,surrender negotiations;border control,FACT_MEXEMP_1769;FACT_MEXEMP_1770;FACT_MEXEMP_1771,Creative use: 敗北の交渉場面として使える。 Verification needed: yes. Caution: 合意文書や撤退条件の詳細は未確認。
TIME_MEXEMP_0267,1866年6月23日、Mejía軍はBagdad港へ向かいFrench shipに乗船した,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-06-23,,inferred_day,Gregorian,historical_fact,probable,Mejía軍はMatamorosを離れ、Bagdad港へ向かい、French shipに乗船した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 229/400ページ,No.3240/7062,スクリーンショット 2026-05-31 13.10.20.png,Tomás Mejía,fall of Matamoros,Matamoros;Bagdad;Rio Grande,Mexican imperialistas;French army,evacuation;imperial retreat;French support,FACT_MEXEMP_1772;FACT_MEXEMP_1773;FACT_MEXEMP_1774,Creative use: 軍楽・旗を伴う敗北の退場場面として使える。 Verification needed: yes. Caution: 6月22日の翌日として推定。船名・行先は画像内では不明。
TIME_MEXEMP_0268,1866年7月26日、Monterreyが放棄された,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1866-07-26,,exact_day,Gregorian,historical_fact,probable,French armyの後退が続くなか、Monterreyが放棄された。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 229/400ページ,No.3240/7062,スクリーンショット 2026-05-31 13.10.20.png,Benito Juárez,evacuation of Monterrey,Monterrey,French army;Juaristas;Mexican imperialistas,French withdrawal;northern campaign;imperial retreat,FACT_MEXEMP_1775,Creative use: 北部帝政支配崩壊の連鎖として使える。 Verification needed: yes. Caution: 誰が撤退を実施したか、撤退部隊の構成は要確認。
TIME_MEXEMP_0269,1863年、Jesús González OrtegaがPueblaをFrench armyに降伏させた人物として言及される,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1863,,year,Gregorian,historical_fact,probable,Jesús González OrtegaがPueblaをFrench armyに降伏させた人物として言及される。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 232/400ページ,No.3280/7062,スクリーンショット 2026-05-31 13.10.23.png,Jesús González Ortega,French Intervention in Mexico,Puebla,French army,republican legitimacy,,Creative use: Ortegaの大統領継承主張に対して、過去のPuebla降伏が政治的弱点として残る構図に使える。 Verification needed: yes. Caution: Puebla降伏の経緯とOrtega評価は別史料で確認する。
TIME_MEXEMP_0270,1865年11月、Juárezの大統領任期満了をめぐる正統性問題が生じた,draft,2026-06-09,2026-06-09,timeline;chapter2;mexemp;shawcross,1865-11,,month,Gregorian,historical_fact,probable,Juárezの大統領任期が満了し、1857年憲法上の大統領継承をめぐってJesús González Ortegaとの正統性問題が生じた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 8 ABDICATION CRISIS,Kindle PC 232/400ページ,No.3280/7062,スクリーンショット 2026-05-31 13.10.23.png,Benito Juárez;Jesús González Ortega,Juárez-Ortega Constitutional Dispute,Mexico,Republic of Mexico,constitutional legitimacy;republican factionalism,FACT_MEXEMP_1780;FACT_MEXEMP_1781;FACT_MEXEMP_1782,Creative use: 共和派側にも法的正統性の緊張があったことを描ける。 Verification needed: yes. Caution: 1857年憲法と非常時措置の法的根拠を一次資料で確認する。
